filename	year	token	sentence	context
198328.xml	1983	Erzähler	"Der Erzähler erreicht Hölderlin , wie er nun sagt , “ nicht mehr ” 74 Für den Leser wird die positive Implikation dieses Nicht mehr getragen von der Überzeugungskraft und Originalität der introspektiven Erzahlsegmente , die bis dahin sein Leseerlebnis mitgepragt haben Der rezipierte Autor in wirkungsgeschichtlicher Dimension Das Wissen um die Differenz zwischen Autor und nachzeitig rekonstruiertem Autorenbild motiviert Härtling dazu , die Unterschiedlichkeit zu problematisieren und nachzeitige Urteile und Erlebmsquahtaten nach Möglichkeit auszufiltern Ludwig Hang hingegen arbeitet die m der Geschichte der Werkrezeption sichtbar werdenden Zuge als wesentliche Dimension seines Autorenportrats heraus Der Rousseau , den er in seinem Roman darstellt , wird aus dem Blickwinkel seiner literarischen Zeitgenossen und von den Akteuren der französischen Revolution erfahren , sowohl die Rousseaunachfolge des 19 Jahrhunderts wie auch die wissenschaftliche Rousseaudeutung des 20 Jahrhunderts , und selbst noch die Präsenz Rousseaus in den Museen und Souvenirladen des heutigen Montmorency , sind Phasen seines Dichterlebens Hangs Rousseau “ steht im Zwielicht der Geschichte und blinzelt mit den Augen ” 75 Auch Burgess hatte dem romanhaft dargestellten Leben Shakespeares eine rezeptionsgeschichthche Dimension gegeben , indem er m ihm biographische Mythen des 17 und 18 Jahrhunderts sowie Thesen neuerer Shakespeare-Philologie sich abheben ließ In Woolfs Orlando deutet sich bereits die Möglichkeit an , Wirkungsgeschichte im mterauktorialen Text in pseudobiographische Erzählung zu übersetzen So zeigt Woolf Alexander Pope bei einer Kutschenfahrt durch die nächtlichen Straßen Londons , wahrend der der Dichter abwechselnd in mystifizierendes Halbdunkel gehüllt wird und in den grellen Lichtschein der Straßenlaternen gerat Damit erscheint er seinem Gegenüber alternierend als das Objekt fruhromantischer Genieverehrung und der spateren scharfen Kritik 76 Dieser surrealistische Erzahlmodus , der die Verwandlungen eines Autors , wie sie mit der Veränderung des Erwartungshorizonts von Leser zu Leser , von einer zur anderen Lesergeneration stattfinden , als Episoden einer phantastischen Autorenbiographie aufzeichnet , ist bei Hang dominant Hangs Rousseau ist eine rezeptionsasthetische Kunstfigur Der Roman bezieht sich auf den Rousseau der kulturkritischen und politischen Abhandlungen , auf den Autor von Emile und La Nouvelle Heloise , auf die Selbstbildnisse der autobiographischen Schriften Rousseaus “ Leben ” ist Lesesubstrat , ist geprägt von griffigen Werkzitaten , von Klischees des Bildungswissens , von Theoremen tiefenpsychologischer Interpretation Eine psychologisierende Zusammenschau wird konsequent verhindert Kausalbiographische Koharenzbildung findet nicht statt kontrastiv gegeneinander gesetzte Episoden werden in Märchen- und in Fabelschemen , in mamenstischen Wortmustern artistisch ausgeführt Handlungen und Eigenschaften Rousseaus erweisen sich als dem Bereich literarischer Produk- tion und Rezeption zugehörig , konkretes Detail wird entrealisiert , indem ihm entsprechender Symbolgehalt unterlegt wird Rousseaus Kleider sind Ausdruck innerer Gestimmtheit , Rousseaus Wahrnehmungen sind Leitmotiven seiner Werke gleichzusetzen , aus seiner Art , sich zu bewegen , ist die argumentative Dynamik und Gefuhlsprogression seiner Texte zu ersehen Die Tranen , mit denen er im Moment der Inspiration zu seinem Erstlingswerk , dem Discours sur les Sciences et les Arts , seine Weste durchnäßt , 66 markieren den Beginn einer literarischen Wirkung “ Oh , dieser Tranenstrom des Jahres 1749 * Er sollte einmal zur Haupt-stromung einer ganzen romantischen Bewegung werden1 ” 67 Das Immergrün , das er für Mme de Warens pflückt und mit ihr assoziiert , 68 findet sich aus dem biographischen Zusammenhang heraus in ein literarisches Paradigma transponiert , es wird Chateaubnands Hehothrop und Prousts Madeleme zugeordnet69 Die Kunstfigur lebt in geistigen Epochen und bewegt sich m stilisierten Landschaften der Malerei und der literarischen Topographie Ihre Begegnungen mit anderen Figuren haben ebenfalls übertragene Bedeutung sie besagen Positionsbestimmungen in literarischen und philosophischen Auseinandersetzungen Szenenbilder , wie z B das Kapitel “ Rousseau speist mit den Enzyklopädisten zu Abend , ” grenzen aus in die geistes- und hteraturgeschichthche Szenerie , die sich im Prozeß nachzeitiger Klärung und Vereinfachung herausgebildet hat Die Enzyklopädisten , als “ enzyklopädische Denkmalskopfe ” gesehen , “ kauen das gesammelte Wissen ihres Jahrhunderts ” Es werden das sensuahstische Kauen von Condillac , das skeptisch-empirische Kauen D’Alemberts , das Kauen des vorsichtigen Miheutheoretikers Montesquieu , das beharrliche nationalokonomi-sche Kauen Turgots , das sich-die-Zahne-ausbeißende Kauen des deterministischen Materialisten Holbach , das sich-ineinander-Verbeißen der passionierten Gesellschaftskritiker Voltaire und Grimm und das auf-Gramt-beißende Kauen des allbeseelten Pantheisten Diderot unterschieden , jedoch als Varianten des “ Kauens mit dem Gehirn ” kontrastieren sie alle der Eßgewohnheit Rousseaus “ Rousseau kaut auch Er kaut aber mehr mit seinem Herzen als mit seinem Gehirn Wahrend die Enzyklopädisten die Schnepfenbeine und die Leberpasteten in Gedanken verwandeln , verwandelt Rousseau sie in lauter Gefühle ” 70 Daß Montesquieu mit den Enzyklopädisten me wirklich zusammenarbeitete , spielt für das Erzählen , welches geistige Relationen erfassen will , keine Rolle Diese Relationen erstrecken sich weit über Rousseaus Lebenszeit hinaus , in der rezeptionsgeschichthchen Perspektive sind der Traditionshmtergrund Rousseaus , die Entstehungssituation der Werke und die Phasen ihres Nachlebens zugleich zugegen So malt der Erzähler aus , wie Rousseau in seinem Versuch , die Natur im Geist neu entspringen zu lassen , durch die Präsenz der Pastoraldichter aus ferner Vergangenheit angeregt wird , wie er “ ganz hinten am Horizont ” Theoknt wahrnimmt und wie er dem gemeinsamen Gesang von dessen sizili-schen und Vergils arkadischen Hirten lauscht , 82 er sieht Rousseau sodann mit seinem Unternehmen in das Deutschland des 19 Jahrhunderts ausschreiten , wo er mit Jean Paul zusammen weiterwandert , in bestem Einvernehmen trotz verschiedener “ Gangarten , ” d h verschiedener Idealbilder betreffend die Natur des Menschen 83 Er stellt dar , wie die Devise der Rousseaurezeption “ Zuruck zur Natur1 ” Chateaubriand und Nerval , Lamartine und Daudet aufs Land hinaustreibt , 71 wie Rousseau schließlich mit dem “ Enkel aus dem 20 Jahrhundert , ” mit Michael Krüger zusammentrifft , der auch wieder mit seinen Wörtern “ das Getriebe der enzyklopädischen Maschine ” stört72 Er schildert , wie Rousseau aus dem Grab steigt , um Robespierre Einhalt zu gebieten , wenn dieser aus dem geistigen Frühling der Revolution auf eine perfektiomstische Gesellschaftsordnung hin “ fortschreiten ” will Rousseau lehrt die Revolutionäre statt dessen seine “ Tanzschritte der natürlichen Tugenden , ” und fuhrt sie an zu einem Reigen um den blumenbekranzten Maibaum Der Erzähler bedauert , daß es Rousseau nicht gelungen ist , alle Terroristen in diese Konversion einzubeziehen und denkt dabei vor allem an die Gegenwart der bundesdeutschen Siebziger Jahre Diese Gegenwart tragt er mittels aufdringlicher , sowohl sprachlicher wie sachlicher Ruckbe-zuge als lebenswelthchen Erfahrungshorizont konstant an die Rousseaulekture heran 73 Aus der totahsierenden Sicht des rezeptionsgeschichthch informierten Lesens nimmt der Erzähler Rousseau innerhalb einer Tradition von Denkern wahr , die von Shakespeare bis Bloch reicht , und die sich dadurch auszeichnet , daß sie die “ Menschenfrage ” auf menschliche Weise , d h gefühlsmäßig , anteilnehmend , intuitiv , enthusiastisch , nicht ohne Phantasie , ganzheitlich angeht Im Gegensatz dazu steht eine Denktradition , in der die “ Menschenfrage ” sachlich , rational , zweckbezogen und methodisch aufgerollt wird , diese sieht der Erzähler von Bacon über Voltaire und die Enzyklopädisten bis hin zu Wittgenstein und Carnap sich erstrecken Der Erzähler macht keinen Hehl daraus , daß er auf der Seite Rousseaus steht Der beide verbindende Habitus des Denkens mit Herz und Hirn zugleich wird zu Beginn des Romans durch ein metaphorisches Doppelportrat herausgestellt “ Rousseau und der Autor ” werden verglichen mit einem Zirkusclown , der sich fortwährend auf den Hosenbund tritt und über seine eigenen Beine fallt74 Der Clown ist schon zu Rousseaus Zeit die Figur , mit der sich der unangepaßte Künstler selbstironisch beschreibt , 75 Hangs stolpernder Clown illustriert insbesondere das charakteristische Mißgeschick des von Intuition und Gefühl bestimmten Denkens , immerfort in Widersprüche zu seinen eigenen Vordersätzen zu geraten Rousseaus Art , Wirklichkeit menschlich zu begreifen , steht folgerichtig Modell für das mterauktoriale Verhältnis , das Hangs Roman realisiert So wie Rousseau Bücher vornehmlich mit dem Herzen gelesen hat - “ le coeur plus que l’espnt a chez moi des besoins , ” sagt er über seine Lektüre -,76 liest auch Hang seinen Rousseau Der Erzahlstil hat sich diesem Erfahrungsmodus anzupassen “ Die Geschichte Rousseaus ist die Geschichte der Schwärmerei , der Begeisterung , der Verzuckung Es ist die Geschichte des Enthusiasmus , und der Autor muß oftmals selbst in schwärmerische Anrufungen ausbrechen , er muß sich in begeisterten Ausführungen ergehen , und er muß verzückte Empfindungswörter benutzen ” 77 In einem Kapitel , das dem Märchen von Rumpelstilzchen nachgebildet ist , beschäftigt sich Rousseau damit , das Wissen vom Menschen , welches die Professoren seiner Zeit zum künstlichen Gold der wissenschaftlichen Fragestellungen gesponnen haben , des nachts schreibend wieder in natürliches Stroh umzuverwandeln , 78 entsprechend betrachtet es “ der Autor ” des Romans als seine Aufgabe , den reifizierten Rousseau der Rousseauforschung in ein natürliches Geschöpf der humanen Imagination zu verwandeln Nur erzählend , nicht diskursiv erklärend , glaubt er dieser Aufgabe gerecht werden zu können 79 Als programmatische Ablehnung der Bestrebungen , das Verhältnis zum Kunstwerk und zum Künstler zu versachlichen und das literarische Werk zum Objekt distanzierter Analyse zu machen , deckt sich Hangs Stellungnahme mit der Position des spaten J -P Sartre Doch sieht Hang die Möglichkeit , die Versachlichung zu überwinden , nicht dann , daß mit optimalem psychologischen und soziologischen Wissen der äußere und innere Lebenszusammenhang für eine Autorenpersonlichkeit rekonstruiert wird , wie dies Sartre mit der Flaubert-biographie versucht hat Der physische Lebenszusammenhang kann , gemäß Hangs Rousseau , dem menschlichen Denken nicht assimiliert werden , da “ nicht die Natur und alle ihre Dinge , sondern allein die Kunst und ihre Weisen in der Macht des Menschen stehn ” 93 Mit der Kunst und ihren Weisen “ erfand er [ Rousseau ] das Bild des wirklichen Menschen , ” erfanden er und seine Nachfolger eine “ neue Natur , ” in der es goldgrune Wolken regnet , heiße Freudentranen herabfallen und ein “ metaphorischer Wind ” weht94 Im Medium der Kunst , als Ncuschopfung der Imagination , entsteht auch Hangs menschlicher Rousseau Er kann nur eine Kunstfigur der kreativen Rezeption sein Woolfs Orlando , Burgess’ Shakespeare-Roman , Garretts Death of the Fox , Härtlings Hölderlin und Hangs Rousseau sind literarische Zeugnisse einer auf den Autor als Menschen bezogenen Rezeption von Literatur Sie erweisen sich dabei als differenzierte und problembewußte Aussagen über die Möglichkeiten und Grenzen der lesenden Begegnung mit dem Anderen Wahrend Woolf das Vermögen intuitiver Fremderfahrung herausstellt , gestalten und akzeptieren Burgess und Garrett die mterauktoriale Begegnung als einen Prozeß , bei dem eigene und fremde Bewußtseinsformen und -Inhalte sich überlagern Härtling hingegen sucht nach Erzahlverfahren , mit denen sich die Überfremdung der lesend erfahrenen anderen Existenz durch das Eigene soweit wie möglich zurücknehmen laßt Hang schließlich begreift seinen Autor als ein durch die Wirkungsgeschichte geprägtes Artefakt , das seine eigene , kreative und ldentifikatorische Rezeption zu einem humanen Kunstgeschopf erlöst Es ließen sich andere neuere fiktionale Dichterbiographien als weitere Belege einer auf die volle menschliche Dimension des rezipierten Autors bezogenen Werklekture anfuhren Jedoch steht hier häufig der rezipierende Autor zu sehr im Vordergrund Er stilisiert den gelesenen Dichter zu seinem alter ego ( Hermann Broch , Der Tod des Vergil , 1945 ) , verdrängt ihn durch die eigene interessant dargestellte Persönlichkeit ( Dieter Kuhn , Ich , Wolkenstem , 1977 ) , nutzt ihn als Maske für die eigenen wortartistischen Verwandlungsspiele ( Burgess m Bezug auf John Keats und Giuseppe Gioacchmo Belli in ABBA ABBA , 1977 ) Er macht ihn - wie Hugh Kmgsmill Lynn in The Return of Shakespeare , 1929 - zum Garanten eigener philologischer Spekulationen oder - wie Robert Graves in Wtfe to Mr Milton , 1944 einen gegen den Strich gelesenen Milton - zum Objekt persönlicher Ressentiments In David Maloufs Ovid-Leben , An Imagmary Life ( 1978 ) wird für den rezipierten Autor gar eine Lebensphase lmagimert , in der er einen Lernprozess durchmacht , welcher ihn vom Bewußtseinsstand seines eigenen Werks zu dem nachzeitigen Erkenntnisstand des sekundären Autors fuhrt Die Texte , die hier behandelt wurden , zeichnen sich hingegen dadurch aus , daß sie eine ausgewogene Interauktonalitat , eine kontinuierliche gleichzeitige Präsenz von primärem gelesenen und sekundärem , lesenden Autor realisieren , daß sie in überzeugender Weise um die Erfahrung des Anderen bemüht sind Walter A Davis , The Act of Interpretation ( 1978 ) , S 63 With Respect to Readers ( 1970 ) , S 90 Siehe dazu die Ausführungen bei Ted Hughes , Poetry Is ( 1970 ) , S 4 - 7 Wüh Respect to Readers , S 93 und 94 P D Juhl ( Interpretation An Essay in the Phtlosophy of Literary Cnticism [ 1980 ] ) weist den Ruckbezug auf einen als real angenommenen Autor ( “ our picture of the real , histoncal person , ” S 13 ) als Notwendigkeit literarischen Verstehens auch für Werkanalysen nach , deren Verfasser dem Konzept des impliziten Autors als werkimmanentem Bewußtsein anhangen Er stutzt seine Ausfuhrungen ab durch das Kontrastargument , daß die Lektüre mechanisch verfertigter Texte grundsätzlich anders verlauft ( S 82 - 86 ) “ Reader and Author , ” Expenence mto Words Essays on Poetry ( 1963 ) , S 165 Subjectwe Critiasm ( 1978 ) , S 93 8 Subjectwe Critiasm , Kap 9 9 “ Sur L’idiot de la famille , "" Situatwns X ( 1976 , Interview von 1971 ) , S 106 ( ich bin völlig gegen die Vorstellung vom Text ) Zur Veränderung von Sartres Biographietheorie cf Douglas Collins , Sartre as Biogra-pher ( 1980 ) Cntique de la raison dialectique , I ( 1960 ) , 100 ( wenn wir uns im Verlauf der Lektüre nicht ständig [ obgleich nur in vager und abstrakter Weise ] auf die Wunsche und Ziele , auf das totale Unternehmen Flauberts zuruckbeziehen , so machen wir ganz einfach das Buch zum Fetisch [ was übrigens oft geschieht ] und setzen es mit einer Ware gleich , indem wir es betrachten als ein Ding , das redet , und nicht als die Wirklichkeit eines Menschen , die sich in seiner Arbeit objektiviert hat ) “ Sur Vidiot de la famille , "" S 95 Vidiot de la famille , III ( 1972 ) , 326 ( das freie Überschreiten der Notwendigkeit durch die Doppelheit der Schöpfer ) 14 “ Sur Vidiot de la famille , ” S 95 Vidiot de la famille , I ( 1971 ) , 56 und 139 ( Die Wahrheit dieser Rekonstruktion ist nicht beweisbar , ihre Wahrscheinlichkeit nicht abmeßbar / Ich gebe zu , es ist eine Fabel Es gibt keinen Beweis , daß es so war ) “ Phenomenology of Readmg , ” New Literary History , 1 ( 1969 ) , 53 - 68 , hier S 58 Der Akt des Lesens ( 1976 ) , S 251 Death of the Fox ( 1971 ) , S 431 Rousseau Der Roman vom Ursprung der Natur m Gehirn ( 1978 ) , S 18 Peter Hartlmg , Hölderlin Ein Roman , 2 Ausl ( 1980 ) , S 300 Vgl dazu Franz K Stanzel , “ Die Komplementargeschichte Entwurf einer leserorientierten Romantheorie , ” Erzahlforschung2 , hrsg Wolfgang Haubnchs ( 1977 ) , S 240 - 259 Hölderlin , S 53 The Life and Works of Mr Anonymous ( 1977 ) , S 25 Vgl dazu die Kapitel über Wylies Lyrik bei Thomas A Gray , Elinor Wylie ( 1969 ) Collected Prose ( 1933 ) , S 846 - 853 , vgl des S 852 “ It is the voice of Shelley , the very living voice , and this to me must make it ever valuable and beloved I reserve the right to laugh at it if I please , I can never grow tired of it , whether it sings or whether it becomes forensic , it is delightful in its more childish moments , and its tones can be at once touchmg and sublime ” ( bezogen auf Shelleys Ode to the West Wind und die beigefügte Ausführung zur Genese dieses Gedichts ) Laut Julia Gluck war dieser Dichtemahme bei Shelleys Zeitgenossen gebräuchlich ( “ Elinor Wylie’s Shelley Obsession , ” PMLA , 56 [ 1941 ] , 841 - 860 , hier S 841 ) The Orphan Angel ( 1926 ) , S. 127. The Common Reader , 2nd Senes ( 1932 , Neudruck 1965 ) , S 259 Orlando A Bwgraphy ( 1928 , Neudruck 1977 ) , S 131 Orlando , S 131 31 Orlando , S 130 32 Orlando , S 130 Orlando , S 132 32 Rousseau , S 9 35 Cf Orlando , S 193 “ A biography is considered complete if it merely accounts for six or seven selves , whereas a person may well have as many thousand "" The Novel Now ( 1968 ) , S 137 Nothmg Ltke the Sun ( 1964 , Neudruck 1966 ) , S 115 und 35 Nothmg Ltke the Sun , S 190 ( mit Bezugnahme auf Caroline Spurgeon , Shakespeares Imagery and What It Teils Us [ 1936 ] ) Nothing Like the Sun , S 85 und 93 Nothmg Like the Sun , S 102 ( die zu Shakespeares Originaltext gehörenden Wörter sind von mir hervorgehoben worden ) Nothing Ltke the Sun , S 160 f Nothing Like the Sun , S 226 f Vgl dazu Geoffrey Aggeler , Anthony Burgess The Artist as Novehst ( 1979 ) Shakespeares Ltves ( 1970 ) , S 766 “ Introduction ” zu The Poems of Sir Walter Ralegh , hrsg Agnes M C Latham ( 1951 ) Garrett bezieht sich auf Latham im Werkkommentar “ Dreammg with Adam Notes on Imagmary History ” ( 1970 ) , Neudruck in New Directions tn Literary History , hrsg Ralph Cohen ( 1974 ) , S 249 - 263 , hier S 254 48 “ Dreammg with Adam , ” S 254 46 Death ofthe Fox , S 362 Vgl dazu auch Latham , “ Introduction , ” S xmf “ Dreammg with Adam , ” S 255 ( Hervorhebung von mir ) Die populäre , von Helen Gardner herausgegebene Anthologie The Metaphysical Poets beginnt mit zwei Gedichten von Ralegh Indem Garrett Ralegh darauf verzichten laßt , die Fugungen von Providence verstehen zu wollen , assoziiert er ihn mit einem Lebensgefiihl , das Lucien Goldmann in Le Dien cache ( 1955 ) im französischen 17 Jahrhundert beginnen sieht und in Pour me Sociologie du roman ( 1964 ) als modern aus weist Vgl bes Death ofthe Fox , Kap II , 3 52 “ Dreammg with Adam , ” S 258 36 Siehe oben , S 681 und Anm 17 57 Zu Garrett cf David R Slavitt , “ History - Fate and Freedom A Look at George Garrett s New Novel , ” Southern Review , 7 ( 1971 ) , 276 - 294 , hier S 283 - 286 , zu Sartre cf “ Sur Vidiot de la famille , ” S 96 f “ Dreaming with Adam , ” S. 258 , bezogen auf Keats’ Brief an Benjamin Bailey vom 22. 11. 1817 ( Letten , hrsg. Hyder E. Rollins [ 1958 ] , 1,185 ) ."	"65 Doch ex negativo etabliert sich eine positive Gewißheit . Wenn der Erzähler bei der Behandlung der letzten Lebensphase Hölderlins , der Jahre des Wahnsinns , eine damit sich ergebende totale Unmöglichkeit nachvollziehenden Erlebens konstatiert , und wenn er Verse aus dieser Zeit nur als unpersönliche “ Spieluhrenverse ” zu lesen vermag , so wird von dieser Nullstufe der Fremderfahrung aus ein vorgängiges relatives Gelingen abschätzbar . Hölderlin , S. 304 - 307. 60 Hölderlin , S. 300. 61 Hölderlin , S. 156. Edmund Husserl , Cartesiamsche Meditationen und Pariser Vortrage , hrsg S Strasses ( 1950 ) , S 122 Hölderlin , S 7 Hartlmg , Das Ende der Geschichte Über die Arbeit an einem “ historischen Roman , ” Ab handlungen der Akademie der Wissenschaften und der Literatur , Mainz , Klasse der Literatur ( 1968 ) , Nr 3 , S 6 “ Aber wer identifiziert sich über Jahrhunderte , Jahrzehnte hinweg mit einem Ebenbild , das er aus eigenem Entschluß wählt , um Geschichte wiederzuentdek-ken Dann ist es schon die seine "" 65 Das Ende der Geschichte , S 7 Hölderlin , S 88 67 Hölderlin , S 61 68 Hölderlin , S. 11. 69 Hölderlin , 8. 83. 70 Hölderlin , S. 143 und 89. 71 Hölderlin , S. 107. Hölderlin , S. 136. Man vgl. Paul Ricoeurs Zusammenfassung der entsprechenden Gedankengänge in Husserls “ Fünfter Meditation ” : “ If it is true that the pairing of my hic with the illic of the Other is rendered less incomprehensible through the mediation of my potential experience ( “ if I were over there ” ) , this pairing remains essentially an enigma , for the hic of the Other , just as it is for him , differs essentially from the hic which would be mine if I went over there . ” ( Husserl : An Analysis ofhis Phenomenology , übers ."
197722.xml	1977	Erzähler	Die theologische Bedeutung der Situationen , die dem Leser meist vom Erzähler mitgeteilt wird , wird von den Figuren vornehmlich in der geistig-verbalen Wiederholung ( Überdenken , Diskussion ) solcher Situationen abgeklärt .	Bedeutete , nach R. Sharrock , experience “ a state of mind or feeling forming part of the inner religious life ; the mental history with regard to the religious emotion , ” so wird Erfahrung im Text erstens zur Situationsbewältigung entäußert und damit verweltlicht . Natürlich ist , makrostrukturell gesehen , die dargestellte Wirklichkeit eine ‘ Seelenland-schaft\ Doch in der Perspektive der Figuren löst sie sich zunächst in eine Folge konkreter Situationen auf , deren Bewältigung menschliche Eigenschaften mobilisiert . Die Bedeutung kommt daher vor allem durch Selbstaufklärung und Selbstkorrektur zustande , nicht durch den Einsatz des theologisch jeweils an sich erforderlichen allegorischen Personals . Dadurch gewinnt zweitens in Ansätzen ein moderner Erfahrungsbegriff Konturen .
197722.xml	1977	Erzähler	Das theologische Bedeutungsdefizit des figuren- und situationsbezogenen Geschehens wird zwar durch die Reflexion der Figuren und traktathafte Dogmendarstellung ( durch den Erzähler , im “ House of the Interpreter , ” im “ House Beautiful , ” usw. ) wiederholt ausgeglichen .	In dieser Negativität der Erfahrung liegt die bei Bunyan noch in religiös-transzendenter , noch nicht in innerweltlicher Orientierung vorgeführte Chance der Person zur Selbstbildung . Immerhin entfaltet die Figureninteraktion eine empirische Sogwirkung , welche die allegorischen Namen nicht mehr kanalisieren : die Allegorie wird systematisch inkonsistent . Die Theologie erscheint dadurch aber nur noch als moralisches Bewertungssystem des Geschehens , nicht als dessen immanente Form . Auch die Namen der Figuren gewinnen der Theologie diesen Status nicht zurück .
197722.xml	1977	Erzähler	Charity ( ! ) polemisierte im “ Palace Beautiful ” , der kirchlichen Gemeinschaft , sogar gegen familiäre Rücksichten ( S. 5 2 ) , und der Erzähler rechnete den von ihm verdammten irdischen Annehmlichkeiten “ Whores , Bauds , Wives , Husbands , Children ” ( S. 88 ) unterschiedslos zu .	Zwar übersetzte dieser das Dogma in Formen von Subjektivität , überforderte aber dennoch den gewöhnlichen Gläubigen . Nicht nur durchschnitt das Verhalten Christians alle lebenserleichternden familiären und nachbarlichen Bindungen . Demgegenüber vergrößert Bunyan im zweiten Teil das Angebot an Heilsmöglichkeiten . Er zeigt , daß sich der Gläubige nicht von allen weltlichen Bindungen losreißen muß , daß auch zunächst negativ festgelegte Figuren das Heil erlangen können ( Feeble-Mind , im Gegensatz zu Ignorance im ersten Teil ) , daß die Motivationen , sich dem Heil zuzuwenden , auch menschlich vermittelt sein können ( Mercy , die von Christiana zur Reise gewissermaßen eingeladen wird , S. 190 ) .
200305.xml	2003	Erzähler	Er wird durch keinen auktorialen Erzähler geführt , sondern bleibt durchweg auf der Wissenshöhe des Helden , der orientierungslos , allein mit vorgefaßten Bildern , die er „ aus Büchern übernommen “ hat , der neuen Welt zu begegnen versucht .	Der Lektüre erschließt sich dadurch erst nach und nach , daß sich Karls Wissen über Amerika wie dasjenige Kafkas aus Erlesenem speist . Dabei nimmt der Leser alles , was er über ihn und seine Aneignung der äußeren Wirklichkeit erfährt , aus der kindlich-naiven Perspektive des Protagonisten zur Kenntnis . Auf diese Weise nimmt der Roman eine quasi meta-imagologische Perspektive ein , indem er den Aneignungsprozeß des Fremden , dessen Erfassung , die sich nach Maßgabe der Bilder im Kopf vollzieht , Schritt für Schritt vorexerziert . Gleich im ersten Kapitel , in der Begegnung mit dem Heizer , steht die Annäherung an die Außenwelt ganz im Zeichen der eurozentrisch-stereotypen Vorgefaßtheit Karls : „ , Sind Sie ein Deutscher ? * suchte sich Karl noch zu versichern , da er viel von den Gefahren gehört hatte , welche besonders von Irländern den Neuankömmlingen in Amerika drohen “ ( 9 ) .
196716.xml	1967	Erzähler	Doch vor der weiteren Darstellung verzagt der Erzähler .	Dreißig Knappen sollen mit Tristan das Schwert empfangen . Ihre Festgewänder bereiten hoher muot , volley guot , bescheidenheit und höf scher sin . Ein Blick auf seine Dichterkollegen ist geeignet , ihm seine Unfähigkeit deutlich vor Augen zu stellen . Dies ist Anlaß und Ort der Literaturschau .
196716.xml	1967	Erzähler	Ironie leitet auch den Erzähler zum nächsten Ansatz .	Tristan-Erfüllung dagegen ist das bejahte Leid . Auch hier also heißt das Gesetz : ironische Distanz , wenn auch unbeschwerter , leichter , weil mit der eignen Kunstübung nicht betroffen . In Komödiantenhaltung bekennt er : » Jetzt habe ich lange genug höfischen Leuten etwas von der Höflichkeit trefflicher Menschen erzählt « , aber für Tristans Schwertleite hat es mir gar nichts genützt . Immer noch steht er ungerüstet da .
198403.xml	1984	Erzählers	Es erscheint in der Form drastischer Selbstpreisgabe des Ich Erzählers an das Lachen des Publikums .	In Ulrichs ritterlicher Laiengesellschaft ist Lachen nicht den strengen Regeln der geistlichen Kommentatoren unterworfen , die es auf lächelnde Heiterkeit und geschliffenen Scherz einschränken wollen , seinen körperhaften Ausbruch ( cachinnum ) samt dessen Anlässen dagegen zurückdrängen . Der Frauendienst schließt das Burleske und Groteske durchaus ein . Zu unrecht hat man in Ulrichs schwankhaften erotischen Mißgeschicken Parodie der hohen Minne , Zeichen für ihren Verfall oder Warnung der Jugend vor ihren demütigenden Folgen gesehen . Bedenklich erscheinen diese Abenteuer jedoch vor allem den modernen Interpreten .
199915.xml	1999	Erzählers	Sie fängt zum einen die Wahnstruktur des Erzählers ein .	Selbst wenn man unterstellte , daß Adler die Hieroglyphica des Horapolio gekannt hätte , wo der Pelikan als ein Wahnsinniger gedeutet vorkommt , so ergäbe sich auch daraus kein Sinn . In dieser Art der Formgestalt verfestigt sich für den Leser der Eindruck einer , wilden4 Vernetzung . Zum anderen dient sie einer entgrenzten , , blinden4 Ausdrucksrhetorik jenseits der symbolischen Ordnung . Auf der Ebene des aufzeichnenden Ich betrachtet , finden sich die Wörter , Bilder und Sequenzen ein , ohne daß sie aktiv begehrt würden .
199915.xml	1999	Erzählers	Auf der Seite des Erzählers stehen Heilige und ein Patriarch als Mitspieler .	Charakteristisch dafür ist die traumhaft verschobene Kegelspielszene „ Um ein Vermögen “ ( 60 - 62 ) , bei der im Modus märchen- und sagenhafter Diskursivität ein Passageritus auf der „ Schädelbahn “ ( 60 ) um den Eintritt in den Wahn agiert wird . Die Vorgänge sind indes verschleiert und undurchsichtig . Auf der Gegenseite taucht ein zunächst namenloser , „ abstoßender und einäugiger Gast “ ( 60 ) auf , in dem man zunächst geneigt ist , eine Odins / Wotan Gestalt und damit eine teuflische Dimension erinnert zu sehen . Doch ein solcher Bezug entgleitet , wenn sich der „ Gast “ über eine textinterne Namensrückkopplung mit „ Erdö , Avorun “ ( 61 ) vorstellt .
199915.xml	1999	Erzähler	Wenn der Erzähler den klassischen Sühne- und Erlösermythos Christi ( „ Jesuskind “ ) im Text parodistisch zitiert und im Kontext irrenärztlicher Therapeutik säkularisiert , so verflüchtigt sich in dieser Inversion der soziale Funktionsort des Motivs .	Sie sind Dokument des Scheiterns und bezeichnen damit auch einen von Adler erkannten Grundkonflikt , der in den literarischen Diskurs unter den Bedingungen der Moderne einbricht und seine traditionelle soziale Funktion bedroht . Der Text reflektiert diese Zäsur immer wieder über seine zeichenhafte Zuspitzung . Es bleibt blind und damit auch banal . An die Stelle von Sinnstiftung tritt ein wirres Mustergewebe einer semiotischen Kreisbewegung , aus dem sich das aufzeichnende Ich weder im Hinblick auf seine Situation ( als Klinikpatient ) noch als deren Darsteller befreien kann .
